date,X3T_change,change_slope,ted,cre_spread,re_excess,equ_vol,Rsp500_t,Rsse_t,Rhsi_t,Rsti_t,Rsp500h,Rsseh,Rhsih,Rstih,HK_equ_vol,HIBOR,SH_equ_vol
3/3/2010,-0.01,0.0419,0.00191,0.0296,-0.00853,-0.00609,0.004020468,0.00778,-0.0014,0.00382,0.019057961,-0.01552,0.01588,0.02857,0.00996468,0.0008,0.007585087
4/3/2010,-0.01,0.0417,0.00174,0.0293,0.0258,0.01781,0.001173771,-0.02378,-0.01442,-0.00506,0.022759074,0.00923,0.03171,0.038,0.009330177,0.0008,0.007763557
5/3/2010,0.01,0.0427,0.00183,0.0291,-0.00419,-0.00223,0.01648391,0.00254,0.01031,0.0078,0.036427656,-0.00582,0.02029,0.03264,0.009802394,0.0007929,0.007691529
8/3/2010,0.01,0.0429,0.0019,0.0291,0.0253,-0.00333,0.000167285,0.00731,0.01967,0.01587,0.027008384,-0.02499,-0.00556,0.01403,0.009059067,0.0008,0.007156506
9/3/2010,0,0.0427,0.00199,0.0289,-0.0349,-0.02576,0.000204351,0.00521,0.0005,0.00175,0.022148327,-0.02486,-0.00871,0.02003,0.009550292,0.0008,0.007201022
10/3/2010,-0.01,0.0429,0.00201,0.0288,-0.00426,-0.00451,0.004613355,-0.00659,0.00003,0.00801,0.022751919,0.00051,0.00831,0.01992,0.009606811,0.0008,0.007681439
11/3/2010,-0.01,0.0428,0.00211,0.028,0.0256,0.01488,0.003489556,0.00077,0.00094,0.00406,0.025117616,-0.0017,0.00483,0.01393,0.009633579,0.0008,0.007697445
12/3/2010,-0.01,0.0425,0.00201,0.0283,0.0104,0.01371,0.001306888,-0.01241,-0.00087,0.00259,0.009811685,0.01803,0.00759,0.00211,0.009618083,0.0007857,0.007770312
15/3/2010,0.01,0.0427,0.00191,0.0284,0.00825,0.00271,-0.001614882,-0.0121,-0.00616,-0.00244,0.008012333,0.0328,-0.00692,0.01029,0.009450146,0.0007821,0.008491734
16/3/2010,0,0.0421,0.00201,0.0285,0.00409,0.00747,0.010303448,0.00534,-0.00266,0.00769,0.018190267,0.02014,-0.00167,-0.00408,0.009962993,0.0007,0.008467168
17/3/2010,-0.01,0.0419,0.00191,0.0286,0.00611,0.00564,0.006386374,0.01926,0.0172,0.0079,0.019987249,0.00207,-0.01758,-0.01119,0.010462165,0.0007,0.008422332
18/3/2010,-0.01,0.0422,0.00189,0.0286,0.00607,0.00439,-0.004088778,-0.00144,-0.00252,-0.00184,0.012284325,-0.00884,-0.02588,-0.00323,0.010664744,0.0007,0.008436866
22/3/2010,0.02,0.0422,0.00199,0.0285,-0.00604,-0.00279,0.004355026,0.00223,-0.02048,-0.0091,0.009258663,0.01601,0.01453,0.01383,0.009679369,0.0007857,0.008164506
23/3/2010,0.01,0.0421,0.00189,0.0287,0.0263,0.01755,0.008065734,-0.00698,0.0026,0.0057,0.007023263,0.02468,0.01844,0.00954,0.009709115,0.0008786,0.008144883
24/3/2010,0,0.0434,0.00189,0.0289,-0.00592,0.00416,-0.009453273,0.00121,0.00099,-0.00664,-0.008826409,0.01711,0.01098,0.00038,0.009981318,0.0008929,0.009110897
25/3/2010,0,0.0441,0.00189,0.0286,-0.0198,-0.0081,-0.003045298,-0.01231,-0.01095,0.0007,-0.007787893,0.04248,0.0365,0.01892,0.010163002,0.0008893,0.009268806
26/3/2010,-0.01,0.0438,0.00179,0.0286,0.00607,0.00941,0.002434464,0.01343,0.01321,0.0062,0.002264833,0.03211,0.04159,#N/A,0.010407433,0.0008893,0.009248918
29/3/2010,0.01,0.0439,0.00169,0.0289,-0.00805,-0.00624,0.008282456,0.02094,0.00876,0.00787,0.006184089,0.01117,0.02965,#N/A,0.010393821,0.0009643,0.009414103
30/3/2010,-0.01,0.0438,0.00169,0.0292,-0.0142,-0.00885,-0.000559912,0.00149,0.00647,0.00145,-0.002425456,0.00631,0.039,#N/A,0.010865721,0.0009929,0.009895925
31/3/2010,-0.02,0.0435,0.00169,0.0294,0.0206,0.01064,-0.001731791,-0.00619,-0.00634,-0.01566,0.005350809,0.00309,0.04232,#N/A,0.011206744,0.0009857,0.009794378
1/4/2010,-0.02,0.0439,0.00149,0.0293,-0.0141,-0.01218,0.01225194,0.01232,0.01401,0.01924,0.020776877,-0.00066,0.0263,#N/A,0.010754166,0.0009821,0.008965585
2/4/2010,0,0.0449,0.0015,0.0292,-0.0204,-0.01172,#N/A,0.00335,0,0,#N/A,-0.00909,#N/A,0.00984,0.011568383,#N/A,0.009023356
5/4/2010,0.03,0.0453,0.00149,0.0292,-0.00835,-0.00332,0.00820798,#N/A,0,0.00862,0.026656036,#N/A,#N/A,0.00296,0.011673553,#N/A,0.009942555
6/4/2010,0,0.0449,0.00159,0.0294,-0.0253,-0.01954,0.000461755,0.00023,0,0.0024,0.018692821,0.00081,#N/A,-0.00131,0.011791742,#N/A,0.010009646
7/4/2010,0,0.0439,0.0015,0.0292,0.0324,0.02252,-0.007661283,-0.00331,0.01819,0.00423,0.011454653,0.00571,0.00879,0.01059,0.012484576,0.0008464,0.010129246
8/4/2010,-0.02,0.0441,0.0013,0.0293,-0.0356,-0.02806,0.002537695,-0.00937,-0.00282,-0.00834,0.015780536,0.01483,0.0133,0.01814,0.012713433,0.0008,0.01004099
9/4/2010,0.03,0.0441,0.0013,0.0292,0.00651,0.00646,0.008422597,0.00854,0.01562,0.00296,0.011937844,-0.00478,-0.01546,0.01185,0.012113057,0.000875,0.010022407
12/4/2010,0,0.0434,0.0014,0.0293,0.00431,0.00243,0.001664715,-0.00511,-0.00317,0.00175,0.005370372,-0.0476,-0.03311,-0.00545,0.012471056,0.0008036,0.010071947
13/4/2010,-0.01,0.0432,0.0014,0.0295,-0.00858,0.00104,-0.000444911,0.01022,-0.00156,-0.00187,0.004459258,-0.05748,-0.02172,0.00329,0.012671012,0.0008,0.010136967
14/4/2010,0.01,0.0438,0.0015,0.0299,0.0216,0.01924,0.011862491,0.00156,0.00081,0.0162,0.024221498,-0.04198,-0.0276,-0.01725,0.013187742,0.0008,0.01042972
15/4/2010,0,0.0435,0.0015,0.0299,0.00636,0.0025,-0.001203241,-0.00038,0.00165,-0.00093,0.020399649,-0.05229,-0.03172,-0.01202,0.01357468,0.0008,0.010451799
16/4/2010,-0.02,0.043,0.00151,0.03,0.0295,0.02224,-0.017493003,-0.01095,-0.0132,-0.00323,-0.005823751,-0.04689,-0.02839,-0.00622,0.013783755,0.0008,0.010913297
19/4/2010,-0.01,0.0435,0.00151,0.0295,-0.00409,-0.00006,0.001574231,-0.04792,-0.02104,-0.01538,-0.005913559,-0.00362,0.0085,0.01408,0.01326773,0.0008,0.010938187
20/4/2010,0,0.0434,0.00142,0.0293,0.0103,0.00503,0.00955035,-0.00026,0.01019,0.0069,0.004027017,-0.02403,-0.01672,-0.01295,0.012946498,0.0008714,0.011720728
21/4/2010,-0.01,0.0428,0.00142,0.0291,-0.0163,-0.01026,-0.003186803,0.01804,-0.0052,-0.0046,-0.010905741,-0.04383,-0.0261,0.00073,0.013116788,0.0008821,0.012537336
22/4/2010,0.01,0.0432,0.00132,0.0293,0.00207,0.00574,-0.00024067,-0.01114,-0.0026,0.00439,-0.009952521,-0.04369,-0.03151,0.00161,0.01472202,0.0008929,0.013090912
23/4/2010,0.01,0.0434,0.00132,0.0292,0.0124,0.01447,0.00769084,-0.00532,-0.00981,0.00262,0.015424602,-0.03785,-0.0064,-0.01121,0.01505171,0.0009,0.013050488
26/4/2010,0.01,0.0432,0.00122,0.0289,0.00204,0.00092,-0.003111033,-0.0047,0.01613,0.00473,0.010674548,-0.0452,-0.03593,-0.03025,0.0148276,0.0009036,0.013088228
28/4/2010,-0.01,0.0428,0.00122,0.0293,0.0061,-0.00047,0.004908204,-0.00261,-0.01469,-0.01994,-0.018960885,-0.05538,-0.02968,-0.02446,0.015286049,0.0007964,0.012751345
29/4/2010,0,0.0424,0.00122,0.0286,-0.0162,-0.01343,0.011943089,-0.011,-0.00814,0.0092,-0.007005264,-0.06277,-0.03107,-0.04034,0.015424228,0.0008,0.012593518
30/4/2010,0.01,0.0418,0.00112,0.0279,-0.00616,-0.00321,-0.015138456,0.00076,0.01587,0.00527,-0.029501619,-0.05987,-0.05629,-0.0516,0.01486015,0.0008107,0.012869824
3/5/2010,0.03,0.0418,0.00112,0.028,0.0124,0.01362,0.009194078,#N/A,-0.01408,-0.01022,-0.017522261,#N/A,-0.01849,-0.02165,0.014684333,0.0008929,0.012816566
4/5/2010,0,0.0405,0.00112,0.0277,-0.00408,-0.00053,-0.027292435,-0.01231,-0.00232,-0.01462,-0.016861628,-0.0662,-0.02969,-0.015,0.015143127,0.0009,0.012632719
5/5/2010,-0.01,0.0402,0.00104,0.0275,0,0.0045,-0.010798321,0.00771,-0.02098,-0.01409,-0.032227895,-0.0705,-0.00566,0.007,0.014759171,0.0009893,0.012809223
6/5/2010,-0.02,0.0384,0.00094,0.0273,-0.0246,-0.01723,-0.033907332,-0.04111,-0.00955,-0.00722,-0.07607696,-0.01066,0.01436,0.00996,0.014802438,0.0010857,0.012872897
7/5/2010,0.06,0.0393,0.00096,0.0269,0.0231,0.00379,-0.013653856,-0.01873,-0.01059,-0.00653,-0.07468422,0.00307,0.0113,0.01209,0.014677277,0.0012036,0.012973228
10/5/2010,-0.01,0.0398,0.00106,0.0265,0.00616,0.01208,0.049368283,0.00386,0.02542,0.02104,-0.037849059,-0.05144,-0.03483,-0.01624,0.013775336,0.0013857,0.012089374
11/5/2010,-0.05,0.04,0.00097,0.0263,0,0.00034,-0.004954787,-0.01897,-0.01371,-0.00792,-0.015753837,-0.01994,-0.01001,-0.00466,0.013698586,0.0013929,0.012269516
12/5/2010,0.01,0.0409,0.00107,0.0265,-0.0163,-0.0084,0.013113288,0.00307,0.00328,0.00793,0.008037983,-0.02557,-0.03134,-0.03673,0.013671526,0.0013929,0.012112547
13/5/2010,0.02,0.0406,0.00088,0.0264,0.0104,0.00551,-0.011206358,0.02063,0.01039,-0.00431,0.031724577,-0.05703,-0.04292,-0.03989,0.013437677,0.0014714,0.012107433
14/5/2010,-0.01,0.0392,0.00101,0.0259,-0.00821,-0.00247,-0.021664634,-0.00512,-0.01357,-0.00443,0.023345251,-0.04194,-0.02371,-0.05394,0.013199691,0.0014071,0.01275937
17/5/2010,-0.01,0.0399,0.00116,0.0256,-0.0104,-0.01025,-0.001951224,-0.05069,-0.02136,-0.00754,-0.026701596,0.04433,-0.03701,-0.03876,0.012453919,0.0013934,0.012704823
18/5/2010,-0.01,0.0391,0.00111,0.0254,0.00209,0.00367,-0.014810679,0.01361,0.01165,0.00376,-0.036342086,0.01073,-0.03753,-0.06811,0.013853516,0.0014679,0.012671775
19/5/2010,0,0.0391,0.00118,0.0254,0.00209,0.00584,-0.004598223,-0.00269,-0.01835,-0.02454,-0.053189005,0.01468,-0.00754,-0.0283,0.013206032,0.0015607,0.011740128
20/5/2010,-0.01,0.038,0.00132,0.0253,0.00208,0.00368,-0.039584474,-0.01231,-0.00169,-0.00758,-0.08036223,0.03912,0.0113,-0.00502,0.013178629,0.0015714,0.011632099
21/5/2010,0.01,0.0376,0.00144,0.0249,0.00832,0.00696,0.01840526,0.01079,0,-0.019,-0.042696427,0.02796,#N/A,#N/A,0.013287449,#N/A,0.01093152
24/5/2010,0.01,0.0379,0.00145,0.0248,-0.0144,-0.00555,-0.016044685,0.0348,0.00624,0.00839,-0.056214524,-0.0304,0.00495,#N/A,0.013280389,0.0015714,0.011248952
25/5/2010,-0.01,0.0373,0.00148,0.0249,0.00628,0.00113,-0.000136522,-0.019,-0.03469,-0.0269,-0.042157067,-0.02072,0.02694,#N/A,0.010514924,0.0016679,0.009620756
26/5/2010,0.01,0.0378,0.00149,0.0247,-0.0166,-0.01181,-0.005171181,0.00121,0.01111,0.01713,-0.042708406,-0.02071,0.01434,#N/A,0.011758395,0.0017821,0.009131511
27/5/2010,0,0.039,0.0014,0.0248,0.0127,0.00583,0.039498712,0.01147,0.01224,0.0162,0.036117547,-0.03888,0.01829,#N/A,0.011624822,0.0018857,0.008686803
28/5/2010,-0.01,0.0388,0.00131,0.025,0.0104,0.0105,-0.01475641,-0.00006,0.01726,0,0.002379123,-0.03847,0.00068,-0.02572,0.011038705,0.001975,0.008839178
1/6/2010,0.01,0.0387,0.00132,0.0246,0.00207,0.00356,-0.01921054,-0.00921,-0.01357,-0.0135,-0.000846011,-0.02116,-0.00049,-0.01267,0.010904682,0.0020679,0.008337643
2/6/2010,0,0.0391,0.00132,0.0248,0,0.0023,0.026798841,0.00122,-0.00129,0.00447,0.026070239,0.00484,0.00767,-0.00497,0.011187969,0.0021321,0.008636471
4/6/2010,0,0.0377,0.00125,0.0248,0.00619,0.00526,-0.037916228,0.00037,-0.00034,0.00467,-0.042508007,0.0064,0.00467,-0.00364,0.011485016,0.0023607,0.008683545
7/6/2010,0.01,0.0375,0.00125,0.0248,-0.00205,0.00115,-0.013310076,-0.01639,-0.02032,-0.01947,-0.041102412,0.02318,0.03477,0.02405,0.010663406,0.0024571,0.007427484
8/6/2010,0.01,0.0374,0.00124,0.0251,-0.00205,-0.0014,0.012852395,0.00088,0.00564,-0.00191,-0.009755143,0.01842,0.02949,0.02607,0.011086197,0.0025429,0.007449438
9/6/2010,0,0.0374,0.00138,0.0253,-0.00206,0.0002,-0.005519935,0.02781,0.00686,-0.00029,-0.040923372,-0.02734,0.02636,0.03683,0.011049303,0.0025607,0.007526495
10/6/2010,0,0.0387,0.0014,0.0256,0.0144,-0.01005,0.034117332,-0.00824,0.00058,0.0123,-0.011206414,0.00922,0.03331,0.02316,0.011079368,0.0026786,0.007269917
11/6/2010,0.02,0.0377,0.00143,0.0259,0.0183,0.01604,0.00460676,0.00287,0.01221,0.00601,0.032497117,0.0073,0.05232,0.01327,0.011432484,0.0028607,0.007356567
14/6/2010,0,0.038,0.00144,0.0257,0.00998,0.00312,0.000471102,#N/A,0.00903,0.00779,0.046918088,#N/A,0.03826,0.02398,0.011298622,0.0028786,0.00725962
15/6/2010,0,0.0384,0.00144,0.0257,0.00198,0.00055,0.0252142,0,0.00051,0.00005,0.059695663,-0.00003,0.0396,0.01919,0.011446448,0.0028893,0.00750872
16/6/2010,-0.01,0.0378,0.00145,0.0257,0.0138,0.004,-0.001974255,#N/A,0,0.01019,0.063473861,#N/A,#N/A,0.00847,0.011581196,#N/A,0.007504733
17/6/2010,0.01,0.0374,0.00145,0.0257,0,0.00288,0.000854342,-0.00377,0.0038,-0.00105,0.029266601,0.00254,0.02955,0.00129,0.011771387,0.0028929,0.007537217
18/6/2010,0.02,0.0375,0.00147,0.0256,0,0.00175,0.000889419,-0.01837,0.00736,-0.00371,0.025458012,0.01575,0.01992,0.00644,0.011722009,0.00315,0.007494606
21/6/2010,0,0.0375,0.00163,0.0258,-0.0136,-0.00938,-0.001343704,0.02904,0.03083,0.01844,0.023597881,-0.01969,-0.00887,-0.00542,0.009941617,0.0032714,0.006643334
22/6/2010,-0.01,0.0368,0.00156,0.0262,0.00986,0.00833,-0.017181842,0.00096,-0.00445,-0.00462,-0.018731322,-0.06244,-0.02739,-0.01461,0.009892286,0.0033571,0.006522908
23/6/2010,0,0.0364,0.00161,0.0262,0.00586,0.00243,-0.001297632,-0.00727,0.0018,-0.00044,-0.018066059,-0.06674,-0.03489,-0.01238,0.009973671,0.0035143,0.006527664
24/6/2010,-0.01,0.0367,0.00164,0.0264,-0.0155,-0.01082,-0.017490321,-0.00122,-0.0059,-0.00816,-0.03606393,-0.07517,-0.03994,-0.00957,0.009922438,0.0044643,0.00627742
25/6/2010,0,0.0366,0.00168,0.0265,0.0118,0.0125,0.005005756,-0.00543,-0.00206,0.00142,-0.032099571,-0.06656,-0.04101,-0.00261,0.009900703,0.0045321,0.006352367
28/6/2010,0,0.0359,0.00178,0.0266,-0.00585,-0.0106,-0.004040562,-0.00687,0.00173,0.00643,-0.034713373,-0.06758,-0.031,-0.00063,0.009939371,0.0046107,0.006288292
29/6/2010,0,0.0353,0.00174,0.027,-0.0216,-0.01894,-0.032139395,-0.04269,-0.02305,-0.01382,-0.049404113,-0.00726,-0.01935,0.0109,0.009051314,0.0050286,0.005494602
30/6/2010,0.01,0.0351,0.00187,0.0272,-0.024,-0.02214,-0.007736081,-0.01182,-0.00592,0.00183,-0.055532429,0.00948,-0.0039,0.0218,0.008842072,0.0052393,0.005495691
1/7/2010,0,0.0347,0.00193,0.0273,0.00205,0.0046,-0.001177825,-0.01025,0,-0.00535,-0.039851542,0.01742,#N/A,0.03439,0.008816055,#N/A,0.005413481
2/7/2010,0.01,0.0353,0.0021,0.0273,-0.0123,-0.0042,-0.004212256,0.00384,-0.01111,0.00845,-0.048658119,0.03694,0.02378,0.02859,0.008244986,0.005,0.005281122
6/7/2010,0,0.0346,0.00264,0.0272,0.0166,0.00488,0.007969122,0.01924,0.01219,0.00844,-0.037186452,0.01696,0.01727,0.02838,0.008049799,0.0043786,0.005226487
7/7/2010,0.01,0.0352,0.00298,0.0265,-0.00408,-0.01182,0.030787415,0.00485,-0.0113,-0.00244,0.025412217,0.02037,0.03544,0.02766,0.007336115,0.004125,0.005848409
8/7/2010,0,0.0354,0.00261,0.0265,-0.00615,-0.00983,0.010474511,-0.00246,0.00974,0.01262,0.044231166,0.00379,0.01023,0.01973,0.00830913,0.0040107,0.005583017
9/7/2010,0,0.0358,0.00263,0.0265,0.0144,0.01427,0.007830283,0.02309,0.01636,0.00691,0.053648805,-0.01888,-0.00631,0.00852,0.008118088,0.0039214,0.005478823
12/7/2010,0.01,0.0359,0.0027,0.0265,0.00813,0.01297,-0.002089967,0.00801,0.00436,0.00279,0.055894411,-0.00614,-0.01839,0.0068,0.008427937,0.0037036,0.005474507
14/7/2010,0,0.0356,0.00276,0.0264,-0.0101,-0.00547,-0.000639847,0.00823,0.00635,0.00823,0.03254371,0.02629,-0.00358,-0.00905,0.008381293,0.0035607,0.005232752
15/7/2010,0,0.0349,0.00285,0.0262,-0.0346,-0.03114,0.001948355,-0.01868,-0.01484,-0.00314,0.023831339,0.05697,0.01649,0.00412,0.00758219,0.0034929,0.005562683
16/7/2010,0.01,0.0346,0.003,0.0265,0.00844,0.0029,-0.029970505,-0.00001,-0.00027,0.00481,-0.014569602,0.06095,0.02791,0.00533,0.007568503,0.0034071,0.005516049
19/7/2010,0.01,0.0349,0.00295,0.0264,-0.0167,-0.00886,0.004490696,0.0211,-0.00786,-0.00416,-0.008071235,0.04575,0.03728,0.00732,0.007242421,0.0031929,0.005499055
20/7/2010,0,0.0347,0.00308,0.0263,0.0128,0.01304,0.011929406,0.02153,0.00864,0.00108,-0.012701584,0.01844,0.03498,0.01044,0.007240758,0.0028107,0.005494736
21/7/2010,-0.01,0.0337,0.00314,0.0262,0.0063,-0.00223,-0.013032164,0.00264,0.01099,-0.00764,-0.024944333,0.03876,0.02948,0.02026,0.007058178,0.0027929,0.00527335
22/7/2010,0.01,0.0345,0.00327,0.0261,0.00626,0.00968,0.025367098,0.01065,0.005,0.01011,-0.002154158,0.03345,0.02448,0.0142,0.007457773,0.0028786,0.004821049
23/7/2010,-0.01,0.035,0.0034,0.0259,-0.00207,-0.00274,0.009156843,0.00376,0.01096,0.00602,0.038095197,0.02546,0.0103,0.00479,0.007080759,0.0028893,0.004738571
26/7/2010,0.02,0.0352,0.00366,0.0261,0.0208,0.018,0.01161362,0.00648,0.00118,-0.00218,0.045456413,0.03238,0.02749,0.01382,0.007077528,0.0028893,0.004910659
27/7/2010,-0.01,0.0356,0.00368,0.0259,0.00407,0.00424,-0.000143311,-0.00514,0.00641,0.00418,0.032983706,0.02005,0.02309,0.01188,0.006920643,0.0027893,0.004844147
28/7/2010,-0.01,0.0354,0.00368,0.0256,0.00609,0.00658,-0.006502501,0.02264,0.00562,0.00201,0.039817805,0.00184,0.02175,0.00552,0.006974603,0.0027071,0.005356222
29/7/2010,0.01,0.0355,0.00376,0.0255,0.00403,0.00219,-0.000658699,0.00549,0.00013,0.00411,0.013425221,-0.01033,0.02171,0.00304,0.007241091,0.0026857,0.005293413
30/7/2010,0,0.0343,0.00376,0.0256,0.00803,-0.00105,0.000631977,-0.00401,-0.00303,-0.00332,0.004864298,0.00792,0.03086,0.00246,0.007307227,0.0026107,0.005357047
2/8/2010,-0.01,0.035,0.00378,0.0255,-0.0159,-0.0121,0.025133578,0.01328,0.01821,0.0068,0.018294054,0.00001,0.01816,#N/A,0.006623423,0.0025071,0.005174818
3/8/2010,-0.01,0.0347,0.00398,0.0253,0.0121,0.00972,-0.003889903,-0.01703,0.0021,0.00225,0.014478374,-0.01208,0.00074,#N/A,0.006710955,0.0024893,0.005408432
4/8/2010,0,0.0351,0.00397,0.0252,-0.002,-0.00208,0.004918141,0.00439,0.0043,-0.00428,0.026140199,-0.01176,-0.01185,#N/A,0.006648949,0.0024929,0.00540321
5/8/2010,0,0.0348,0.00417,0.0249,0.02,0.00141,-0.00109579,-0.00673,0.00009,0.00163,0.025691386,-0.01728,-0.02069,#N/A,0.007259468,0.0024929,0.005390902
6/8/2010,0,0.0341,0.00417,0.025,0.00589,0.01016,-0.002864376,0.01436,0.0059,-0.00389,0.022107472,-0.01944,-0.02801,#N/A,0.007167398,0.0024071,0.006120655
9/8/2010,0.01,0.0342,0.00437,0.0251,0.00586,0.00233,0.004833791,0.00532,0.00566,0,0.001867608,-0.00405,-0.03162,-0.02055,0.007105471,0.0023179,0.006264314
10/8/2010,0.01,0.0337,0.00436,0.0248,0,0.00043,-0.006754004,-0.02891,-0.01504,-0.0036,-0.001013047,0.02952,-0.01566,-0.02042,0.00772388,0.0022964,0.006359952
11/8/2010,0,0.0329,0.00457,0.0247,0.00583,0.00374,-0.033200047,0.00471,-0.00834,-0.01174,-0.038906255,0.02255,-0.01276,0.00052,0.007511591,0.0022036,0.005794455
12/8/2010,0,0.033,0.00467,0.0249,0.0212,0.01401,-0.003008966,-0.01228,-0.00887,-0.00753,-0.040747014,0.04368,-0.00158,0.0046,0.007228314,0.0021893,0.005490468
13/8/2010,0,0.0323,0.00449,0.0249,0.00189,-0.00018,-0.00303692,0.01212,-0.00162,0.00442,-0.040913003,0.01366,-0.00426,-0.00339,0.007227536,0.0021929,0.005459938
16/8/2010,0.02,0.0313,0.00439,0.0248,0.00189,0.00171,0.001536216,0.0211,0.00192,-0.0022,-0.04406045,-0.00839,-0.01057,-0.00227,0.007674795,0.002025,0.005433256
17/8/2010,-0.01,0.0317,0.00449,0.0247,0.00942,0.00452,0.012836925,0.00383,0.0012,-0.00346,-0.025205359,-0.00808,-0.02265,0.00246,0.007677606,0.001925,0.005327067
19/8/2010,0,0.0309,0.00428,0.0244,0.00746,0.00404,-0.016881247,0.00813,0.00237,0.00939,-0.004575708,-0.03144,-0.02185,-0.00709,0.007673326,0.001725,0.005230879
20/8/2010,0,0.0311,0.00418,0.0244,-0.00185,-0.00022,-0.00544494,-0.01699,-0.0043,-0.00349,-0.006980011,-0.01195,-0.01832,0.00077,0.007576718,0.0015107,0.00513193
23/8/2010,-0.01,0.0309,0.00408,0.0243,-0.00186,0.00045,-0.004136073,-0.00111,-0.00442,-0.00357,-0.012604068,0.00504,-0.00727,0.01062,0.007471371,0.0015107,0.005213539
24/8/2010,0,0.0301,0.00408,0.0246,0.013,0.00778,-0.015319217,0.00415,-0.01102,-0.00107,-0.040052969,-0.00434,-0.00592,0.0094,0.006917344,0.0015036,0.00518504
25/8/2010,0,0.0304,0.00407,0.0244,0.00917,0.00582,0.002258684,-0.02027,-0.00115,0.00127,-0.039029397,0.01013,-0.00054,0.01923,0.007396003,0.0015,0.005266248
26/8/2010,0,0.0299,0.00405,0.0243,-0.00364,-0.00033,-0.004608691,0.00266,-0.00111,-0.00023,-0.027033322,0.02009,0.01246,0.02078,0.007675111,0.0015,0.005562723
27/8/2010,0,0.0315,0.00363,0.0243,-0.0073,-0.00509,0.019451663,0.00279,-0.00071,0.0044,-0.002677139,0.0171,0.01816,0.02172,0.00767941,0.0015,0.005916191
30/8/2010,0,0.0303,0.00383,0.024,0.00551,0.0051,-0.0146625,0.01606,0.00679,0.00623,-0.013218987,0.01643,0.02983,0.01589,0.007634294,0.0015107,0.005928306
31/8/2010,0,0.0296,0.00354,0.024,0.00731,0.00717,0.001324831,-0.00523,-0.00968,-0.00228,0.003460562,0.02257,0.04213,0.00994,0.007408495,0.0015107,0.006001934
1/9/2010,0,0.0309,0.00363,0.024,-0.00181,-0.00549,0.030851052,-0.00603,0.00425,0.01102,0.032087218,0.02761,0.02255,0.00253,0.007418919,0.0015,0.006045995
2/9/2010,-0.01,0.0314,0.00364,0.0242,0.00182,-0.0017,0.007997422,0.01254,0.01188,0.00128,0.045158065,0.00022,0.0143,#N/A,0.007353576,0.0015714,0.006168334
3/9/2010,0.01,0.0323,0.00361,0.0243,0,0.00074,0.012744272,-0.00014,0.00492,0.00532,0.038281541,0.00294,0.01363,#N/A,0.007362233,0.0016,0.00623119
7/9/2010,0,0.0311,0.0037,0.0242,0.00363,0.00568,-0.013478305,0.00078,0.00215,0.0005,0.039529365,-0.00365,0.01375,#N/A,0.007361186,0.0015929,0.006995052
8/9/2010,0,0.0316,0.00378,0.024,-0.00362,0.00004,0.005747176,-0.00114,-0.01462,-0.00813,0.044120439,-0.01588,0.0302,#N/A,0.006445646,0.0015929,0.006728281
9/9/2010,0,0.0327,0.00367,0.0238,0.00907,-0.00327,0.004918639,-0.01445,0.00372,0.00361,0.017854217,-0.02029,0.02476,#N/A,0.006881529,0.0015929,0.006722814
10/9/2010,0,0.0331,0.00366,0.0238,0.00899,0.00741,0.004711104,0.00258,0.00426,0,0.014535764,-0.02423,0.03356,0.0179,0.007427127,0.0015857,0.006973065
13/9/2010,0.01,0.0326,0.00376,0.0237,0.00891,0.00793,0.012546203,0.00943,0.01886,0.01473,0.014337344,-0.03705,0.01473,0.00462,0.006869284,0.0015929,0.006418367
14/9/2010,-0.01,0.032,0.00376,0.0238,0.00883,0.00168,0.000824448,0.00008,0.00174,-0.00592,0.029043374,-0.03607,0.01413,0.01533,0.007611946,0.0015929,0.006340616
15/9/2010,0.01,0.0328,0.00375,0.0239,-0.00525,-0.00588,0.00247274,-0.0134,0.00136,0.00734,0.025693092,-0.00925,0.01482,0.00816,0.007891102,0.0016036,0.006330967
16/9/2010,-0.01,0.0332,0.00371,0.0238,0.00704,0.00337,-0.001435983,-0.01886,-0.00157,-0.00128,0.019207102,0.00342,0.01973,0.00522,0.008234089,0.0016929,0.00633119
17/9/2010,-0.01,0.0332,0.00348,0.0237,0.00524,0.00668,-0.002068501,-0.00145,0.01288,0.00302,0.01232968,0.00461,0.01684,0.0053,0.007928717,0.0018786,0.006326923
20/9/2010,-0.04,0.0329,0.00353,0.0238,0.00348,0.00177,0.015566117,-0.00384,0.00029,0.0015,0.015348949,0.02586,0.00603,-0.0014,0.008100321,0.0022714,0.006492041
21/9/2010,0.02,0.0324,0.00346,0.0237,0,0.00069,-0.002762148,0.0011,0.00115,0.00468,0.011710301,0.0568,0.01709,-0.00326,0.008114828,0.0023036,0.006930051
22/9/2010,0.03,0.0317,0.00338,0.0238,0.0225,0.01115,-0.004844099,#N/A,0.00205,0.00023,0.00432604,#N/A,0.01408,-0.00618,0.008147799,0.0023821,0.006938058
23/9/2010,0,0.0314,0.00333,0.024,-0.00339,0.00084,-0.009616111,#N/A,0,-0.00419,-0.003901289,#N/A,#N/A,0.00872,0.009259911,#N/A,0.006925794
24/9/2010,0,0.032,0.00328,0.0241,-0.0306,-0.01613,0.022338452,#N/A,0.00325,0.0031,0.020460839,#N/A,0.02257,0.01784,0.009251318,0.0023179,0.007590869
